"Observer","Date","Year","TimeInitial","TimeFinal","TransectNumber","Site","Location","Country","Zone","DepthInitial_m","DepthFinal_m","DepthMax_m","MidTransDepth_m","Latitude","Longitude","Temperature_C","Visibility_m","Genusspecies","TotalCounts","Distance","ExtrapolationValue","Status"
"Mario Rojo","8/6/09","2009","9:42","9:47"," 9","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.5","19","19.5","19.25","27.89266","-115.1926","15","8","Cypraeaspadicea",0,NA,NA,"NoConcession"
"Mario Rojo","8/6/09","2009","9:42","9:47"," 9","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.5","19","19.5","19.25","27.89266","-115.1926","15","8","Gorgoniansp",0,NA,NA,"NoConcession"
"Mario Rojo","8/6/09","2009","9:42","9:47"," 9","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.5","19","19.5","19.25","27.89266","-115.1926","15","8","Haliotiscorrugata",1,"",NA,"Concession"
"Mario Rojo","8/6/09","2009","9:42","9:47"," 9","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.5","19","19.5","19.25","27.89266","-115.1926","15","8","Haliotiscracherodii",0,NA,NA,"Concession"
"Mario Rojo","8/6/09","2009","9:42","9:47"," 9","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.5","19","19.5","19.25","27.89266","-115.1926","15","8","Haliotisfulgens",1,"",NA,"Concession"
"Mario Rojo","8/6/09","2009","9:42","9:47"," 9","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.5","19","19.5","19.25","27.89266","-115.1926","15","8","Haliotisrufescens",0,NA,NA,"Concession"
"Mario Rojo","8/6/09","2009","9:42","9:47"," 9","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.5","19","19.5","19.25","27.89266","-115.1926","15","8","Haliotissorenseni",0,NA,NA,"Concession"
"Mario Rojo","8/6/09","2009","9:42","9:47"," 9","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.5","19","19.5","19.25","27.89266","-115.1926","15","8","Kelletiakelletii",0,NA,NA,"NoConcession"
"Mario Rojo","8/6/09","2009","9:42","9:47"," 9","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.5","19","19.5","19.25","27.89266","-115.1926","15","8","Lophogorgiachilensis",0,NA,NA,"NoConcession"
"Mario Rojo","8/6/09","2009","9:42","9:47"," 9","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.5","19","19.5","19.25","27.89266","-115.1926","15","8","Loxorhyncusgrandis",0,NA,NA,"NoConcession"
"Mario Rojo","8/6/09","2009","9:42","9:47"," 9","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.5","19","19.5","19.25","27.89266","-115.1926","15","8","Megastraeaturbanica",0,NA,NA,"Concession"
"Mario Rojo","8/6/09","2009","9:42","9:47"," 9","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.5","19","19.5","19.25","27.89266","-115.1926","15","8","Megastraeaundosa",75,"20",50,"Concession"
"Mario Rojo","8/6/09","2009","9:42","9:47"," 9","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.5","19","19.5","19.25","27.89266","-115.1926","15","8","Megathuracrenulata",0,NA,NA,"NoConcession"
"Mario Rojo","8/6/09","2009","9:42","9:47"," 9","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.5","19","19.5","19.25","27.89266","-115.1926","15","8","Mesocentrotusfranciscanus",0,NA,NA,"Concession"
"Mario Rojo","8/6/09","2009","9:42","9:47"," 9","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.5","19","19.5","19.25","27.89266","-115.1926","15","8","Muriceasp",3,"",NA,"NoConcession"
"Mario Rojo","8/6/09","2009","9:42","9:47"," 9","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.5","19","19.5","19.25","27.89266","-115.1926","15","8","Octopussp",0,NA,NA,"Concession"
"Mario Rojo","8/6/09","2009","9:42","9:47"," 9","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.5","19","19.5","19.25","27.89266","-115.1926","15","8","Panulirusinterruptus",0,NA,NA,"Concession"
"Mario Rojo","8/6/09","2009","9:42","9:47"," 9","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.5","19","19.5","19.25","27.89266","-115.1926","15","8","Parastichopusparvimensis",4,"",NA,"Concession"
"Mario Rojo","8/6/09","2009","9:42","9:47"," 9","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.5","19","19.5","19.25","27.89266","-115.1926","15","8","Patiriaminiata",0,NA,NA,"NoConcession"
"Mario Rojo","8/6/09","2009","9:42","9:47"," 9","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.5","19","19.5","19.25","27.89266","-115.1926","15","8","Pisastergiganteus",0,NA,NA,"NoConcession"
"Mario Rojo","8/6/09","2009","9:42","9:47"," 9","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.5","19","19.5","19.25","27.89266","-115.1926","15","8","Strongylocentrotuspurpuratus",6,"",NA,"NoConcession"
"Mario Rojo","8/6/09","2009","9:42","9:47"," 9","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.5","19","19.5","19.25","27.89266","-115.1926","15","8","Sunstarsp",0,NA,NA,"NoConcession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Anemonesp",0,NA,NA,"NoConcession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Cancersp",0,NA,NA,"NoConcession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Centrostephanuscoronatus",3,"",NA,"NoConcession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Crassedomagiganteum",0,NA,NA,"NoConcession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Cypraeaspadicea",0,NA,NA,"NoConcession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Gorgoniansp",0,NA,NA,"NoConcession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Haliotiscorrugata",0,NA,NA,"Concession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Haliotiscracherodii",0,NA,NA,"Concession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Haliotisfulgens",1,"",NA,"Concession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Haliotisrufescens",0,NA,NA,"Concession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Haliotissorenseni",0,NA,NA,"Concession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Kelletiakelletii",0,NA,NA,"NoConcession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Lophogorgiachilensis",0,NA,NA,"NoConcession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Loxorhyncusgrandis",0,NA,NA,"NoConcession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Megastraeaturbanica",3,"",NA,"Concession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Megastraeaundosa",25,"",NA,"Concession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Megathuracrenulata",4,"",NA,"NoConcession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Mesocentrotusfranciscanus",0,NA,NA,"Concession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Muriceasp",1,"",NA,"NoConcession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Octopussp",0,NA,NA,"Concession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Panulirusinterruptus",22,"",NA,"Concession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Parastichopusparvimensis",1,"",NA,"Concession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Patiriaminiata",0,NA,NA,"NoConcession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Pisastergiganteus",0,NA,NA,"NoConcession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Strongylocentrotuspurpuratus",2,"",NA,"NoConcession"
"Mario Rojo","8/6/09","2009","11:01","11:08","10","IslaNatividad","PuntaPrieta","Mexico","Reserve","11","12","12","11.5","27.88786","-115.192","15","8","Sunstarsp",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Anemonesp",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Cancersp",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Centrostephanuscoronatus",7,"",NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Crassedomagiganteum",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Cypraeaspadicea",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Gorgoniansp",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Haliotiscorrugata",0,NA,NA,"Concession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Haliotiscracherodii",0,NA,NA,"Concession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Haliotisfulgens",0,NA,NA,"Concession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Haliotisrufescens",0,NA,NA,"Concession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Haliotissorenseni",0,NA,NA,"Concession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Kelletiakelletii",1,"",NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Lophogorgiachilensis",5,"",NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Loxorhyncusgrandis",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Megastraeaturbanica",0,NA,NA,"Concession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Megastraeaundosa",28,"",NA,"Concession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Megathuracrenulata",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Mesocentrotusfranciscanus",0,NA,NA,"Concession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Octopussp",0,NA,NA,"Concession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Panulirusinterruptus",4,"",NA,"Concession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Parastichopusparvimensis",1,"",NA,"Concession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Patiriaminiata",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Pisastergiganteus",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Strongylocentrotuspurpuratus",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","9:38","9:44","11","IslaNatividad","PuntaPrieta","Mexico","Reserve","16.4","16.4","16.4","16.4","27.89184","-115.1904","14","8","Sunstarsp",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Anemonesp",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Cancersp",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Centrostephanuscoronatus",1,"",NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Crassedomagiganteum",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Cypraeaspadicea",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Gorgoniansp",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Haliotiscorrugata",0,NA,NA,"Concession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Haliotiscracherodii",0,NA,NA,"Concession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Haliotisfulgens",0,NA,NA,"Concession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Haliotisrufescens",0,NA,NA,"Concession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Haliotissorenseni",0,NA,NA,"Concession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Kelletiakelletii",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Lophogorgiachilensis",1,"",NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Loxorhyncusgrandis",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Megastraeaturbanica",0,NA,NA,"Concession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Megastraeaundosa",21,"",NA,"Concession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Megathuracrenulata",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Mesocentrotusfranciscanus",1,"",NA,"Concession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Octopussp",0,NA,NA,"Concession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Panulirusinterruptus",5,"",NA,"Concession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Parastichopusparvimensis",0,NA,NA,"Concession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Patiriaminiata",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Pisastergiganteus",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Strongylocentrotuspurpuratus",0,NA,NA,"NoConcession"
"Sergio Mendoza","8/6/09","2009","10:41","10:50","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","8.7","10","10","9.35","27.88697","-115.1905","15","8","Sunstarsp",0,NA,NA,"NoConcession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Anemonesp",0,NA,NA,"NoConcession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Cancersp",0,NA,NA,"NoConcession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Centrostephanuscoronatus",4,"",NA,"NoConcession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Crassedomagiganteum",0,NA,NA,"NoConcession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Cypraeaspadicea",0,NA,NA,"NoConcession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Gorgoniansp",0,NA,NA,"NoConcession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Haliotiscorrugata",0,NA,NA,"Concession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Haliotiscracherodii",0,NA,NA,"Concession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Haliotisfulgens",0,NA,NA,"Concession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Haliotisrufescens",0,NA,NA,"Concession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Haliotissorenseni",0,NA,NA,"Concession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Kelletiakelletii",0,NA,NA,"NoConcession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Lophogorgiachilensis",1,"",NA,"NoConcession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Loxorhyncusgrandis",0,NA,NA,"NoConcession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Megastraeaturbanica",2,"",NA,"Concession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Megastraeaundosa",17,"",NA,"Concession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Megathuracrenulata",0,NA,NA,"NoConcession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Mesocentrotusfranciscanus",0,NA,NA,"Concession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Octopussp",0,NA,NA,"Concession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Panulirusinterruptus",1,"",NA,"Concession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Parastichopusparvimensis",2,"",NA,"Concession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Patiriaminiata",0,NA,NA,"NoConcession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Pisastergiganteus",0,NA,NA,"NoConcession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Strongylocentrotuspurpuratus",0,NA,NA,"NoConcession"
"Abraham Mayoral","8/7/09","2009","10:05","10:10","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","19.8","21.1","21.1","20.45","27.89205","-115.1882","12","8","Sunstarsp",0,NA,NA,"NoConcession"
"Abraham Mayoral","8/7/09","2009","11:07","11:18","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","11.4","10.6","11.4","11","27.89156","-115.1909","12","8","Anemonesp",0,NA,NA,"NoConcession"
"Abraham Mayoral","8/7/09","2009","11:07","11:18","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","11.4","10.6","11.4","11","27.89156","-115.1909","12","8","Cancersp",0,NA,NA,"NoConcession"
