"Observer","Date","Month","Day","Year","TimeInitial","TimeFinal","TransectNumber","Location","Site","Zone","Country","DepthInitial","DepthFinal","DepthMax","MidTransDepth","Latitude","Longitude","Temperature","Visibility","Genusspecies","Abundance","Distance","newdate"
"AlonsoGrosso","8/8/09",8,8,2009,"11:21","11:25",20,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,5,"Lophogorgiachilensis",0,NA,2009-08-08
"AlonsoGrosso","8/8/09",8,8,2009,"11:21","11:25",20,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,5,"Strongylocentrotusfranciscanus",0,NA,2009-08-08
"AlonsoGrosso","8/8/09",8,8,2009,"11:21","11:25",20,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,5,"Strongylocentrotuspurpuratus",0,NA,2009-08-08
"AlonsoGrosso","8/8/09",8,8,2009,"11:21","11:25",20,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,5,"Centrostephanuscoronatus",0,NA,2009-08-08
"AlonsoGrosso","8/8/09",8,8,2009,"11:21","11:25",20,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,5,"Patiriaminiata",0,NA,2009-08-08
"AlonsoGrosso","8/8/09",8,8,2009,"11:21","11:25",20,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,5,"Cypraeaspadicea",0,NA,2009-08-08
"AlonsoGrosso","8/8/09",8,8,2009,"11:21","11:25",20,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,5,"Cancerspp",0,NA,2009-08-08
"AlonsoGrosso","8/8/09",8,8,2009,"11:21","11:25",20,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,5,"Loxorhynchusgrandis",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Haliotiscorrugata",3,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Haliotisfulgens",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Haliotissorenseni",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Haliotiscracherodii",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Haliotisrufescens",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Panulirusinterruptus",18,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Parastichopusparvimensis",5,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Pisastergiganteus",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Sunstarspp",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Megastraeaundosa",6,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Megastraeaturbanica",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Kelletiakelletii",1,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Megathuracrenulata",3,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Crassedomagiganteum",3,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Anemonespp",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Gorgonianspp",1,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Lophogorgiachilensis",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Strongylocentrotusfranciscanus",3,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Strongylocentrotuspurpuratus",6,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Centrostephanuscoronatus",6,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Patiriaminiata",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Cypraeaspadicea",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Cancerspp",2,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"10:14","10:37",21,"LaBarrita","IslaNatividad","Fished","Mexico",13.7,14,14,13.85,"27.89742",-115.20596,20,10,"Loxorhynchusgrandis",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Haliotiscorrugata",2,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Haliotisfulgens",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Haliotissorenseni",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Haliotiscracherodii",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Haliotisrufescens",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Panulirusinterruptus",1,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Parastichopusparvimensis",4,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Pisastergiganteus",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Sunstarspp",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Megastraeaundosa",6,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Megastraeaturbanica",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Kelletiakelletii",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Megathuracrenulata",5,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Crassedomagiganteum",1,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Anemonespp",1,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Gorgonianspp",1,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Lophogorgiachilensis",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Strongylocentrotusfranciscanus",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Strongylocentrotuspurpuratus",2,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Centrostephanuscoronatus",2,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Patiriaminiata",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Cypraeaspadicea",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Cancerspp",0,NA,2009-08-08
"JhonatanCastro","8/8/09",8,8,2009,"11:31","11:41",22,"LaBarrita","IslaNatividad","Fished","Mexico",12.7,7.3,12.7,10,"27.89576",-115.20666,20,10,"Loxorhynchusgrandis",0,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Haliotiscorrugata",0,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Haliotisfulgens",0,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Haliotissorenseni",0,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Haliotiscracherodii",0,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Haliotisrufescens",0,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Panulirusinterruptus",2,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Parastichopusparvimensis",0,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Pisastergiganteus",0,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Sunstarspp",0,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Megastraeaundosa",3,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Megastraeaturbanica",0,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Kelletiakelletii",0,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Megathuracrenulata",2,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Crassedomagiganteum",0,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Anemonespp",0,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Gorgonianspp",0,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Lophogorgiachilensis",0,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Strongylocentrotusfranciscanus",0,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Strongylocentrotuspurpuratus",0,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Centrostephanuscoronatus",0,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Patiriaminiata",0,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Cypraeaspadicea",0,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Cancerspp",0,NA,2009-08-08
"MarioRojo","8/8/09",8,8,2009,"10:10","10:16",23,"LaBarrita","IslaNatividad","Fished","Mexico",13,11,13,12,"27.89659",-115.20563,20,8,"Loxorhynchusgrandis",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Haliotiscorrugata",1,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Haliotisfulgens",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Haliotissorenseni",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Haliotiscracherodii",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Haliotisrufescens",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Panulirusinterruptus",5,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Parastichopusparvimensis",5,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Pisastergiganteus",1,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Sunstarspp",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Megastraeaundosa",5,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Megastraeaturbanica",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Kelletiakelletii",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Megathuracrenulata",2,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Crassedomagiganteum",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Anemonespp",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Gorgonianspp",4,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Lophogorgiachilensis",9,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Strongylocentrotusfranciscanus",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Strongylocentrotuspurpuratus",1,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Centrostephanuscoronatus",6,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Patiriaminiata",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Cypraeaspadicea",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Cancerspp",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"10:09","10:18",24,"LaBarrita","IslaNatividad","Fished","Mexico",10.9,10.6,10.9,10.75,"27.89717",-115.20536,20,8,"Loxorhynchusgrandis",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"11:21","11:25",25,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,8,"Haliotiscorrugata",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"11:21","11:25",25,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,8,"Haliotisfulgens",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"11:21","11:25",25,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,8,"Haliotissorenseni",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"11:21","11:25",25,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,8,"Haliotiscracherodii",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"11:21","11:25",25,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,8,"Haliotisrufescens",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"11:21","11:25",25,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,8,"Panulirusinterruptus",19,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"11:21","11:25",25,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,8,"Parastichopusparvimensis",1,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"11:21","11:25",25,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,8,"Pisastergiganteus",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"11:21","11:25",25,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,8,"Sunstarspp",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"11:21","11:25",25,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,8,"Megastraeaundosa",1,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"11:21","11:25",25,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,8,"Megastraeaturbanica",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"11:21","11:25",25,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,8,"Kelletiakelletii",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"11:21","11:25",25,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,8,"Megathuracrenulata",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"11:21","11:25",25,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,8,"Crassedomagiganteum",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"11:21","11:25",25,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,8,"Anemonespp",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"11:21","11:25",25,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,8,"Gorgonianspp",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"11:21","11:25",25,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,8,"Lophogorgiachilensis",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"11:21","11:25",25,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,8,"Strongylocentrotusfranciscanus",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"11:21","11:25",25,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,8,"Strongylocentrotuspurpuratus",0,NA,2009-08-08
"SergioMendoza","8/8/09",8,8,2009,"11:21","11:25",25,"LaBarrita","IslaNatividad","Fished","Mexico",7.6,8.6,8.6,8.1,"27.89474",-115.20603,20,8,"Centrostephanuscoronatus",0,NA,2009-08-08
