"Observer","Date","Month","Day","Year","TimeInitial","TimeFinal","DiveSample","Location","Site","Zone","Country","DepthInitial","DepthFinal","DepthMax","Latitude","Longitude","Temperature","Visibility","Genusspecies","PatchNumber","Length","Abundance","MinIntoDiveAbFound","newdate"
"JhonatanCastro","9/25/09",9,25,2009,"14:39","15:28",1,"ElNido","IslaNatividad","Fished","Mexico",11.1,7.2,11.1,"27.84399",-115.14184,NA,6,"Haliotiscorrugata",4,9,1,8,0009-09-25
"JhonatanCastro","9/25/09",9,25,2009,"14:39","15:28",1,"ElNido","IslaNatividad","Fished","Mexico",11.1,7.2,11.1,"27.84399",-115.14184,NA,6,"Haliotiscorrugata",4,12,1,8,0009-09-25
"JhonatanCastro","9/25/09",9,25,2009,"14:39","15:28",1,"ElNido","IslaNatividad","Fished","Mexico",11.1,7.2,11.1,"27.84399",-115.14184,NA,6,"Haliotiscorrugata",4,12,1,8,0009-09-25
"JhonatanCastro","9/25/09",9,25,2009,"14:39","15:28",1,"ElNido","IslaNatividad","Fished","Mexico",11.1,7.2,11.1,"27.84399",-115.14184,NA,6,"Haliotiscorrugata",4,14,1,8,0009-09-25
"JhonatanCastro","9/25/09",9,25,2009,"14:39","15:28",1,"ElNido","IslaNatividad","Fished","Mexico",11.1,7.2,11.1,"27.84399",-115.14184,NA,6,"Haliotiscorrugata",4,15,1,8,0009-09-25
"JhonatanCastro","9/25/09",9,25,2009,"14:39","15:28",1,"ElNido","IslaNatividad","Fished","Mexico",11.1,7.2,11.1,"27.84399",-115.14184,NA,6,"Haliotiscorrugata",4,18,1,8,0009-09-25
"JhonatanCastro","9/25/09",9,25,2009,"14:39","15:28",1,"ElNido","IslaNatividad","Fished","Mexico",11.1,7.2,11.1,"27.84399",-115.14184,NA,6,"Haliotiscorrugata",5,12,1,19,0009-09-25
"JhonatanCastro","9/25/09",9,25,2009,"14:39","15:28",1,"ElNido","IslaNatividad","Fished","Mexico",11.1,7.2,11.1,"27.84399",-115.14184,NA,6,"Haliotiscorrugata",5,15,1,19,0009-09-25
"JhonatanCastro","9/25/09",9,25,2009,"14:39","15:28",1,"ElNido","IslaNatividad","Fished","Mexico",11.1,7.2,11.1,"27.84399",-115.14184,NA,6,"Haliotiscorrugata",6,11,1,23,0009-09-25
"JhonatanCastro","9/25/09",9,25,2009,"14:39","15:28",1,"ElNido","IslaNatividad","Fished","Mexico",11.1,7.2,11.1,"27.84399",-115.14184,NA,6,"Haliotiscorrugata",7,6,1,25,0009-09-25
"JhonatanCastro","9/25/09",9,25,2009,"14:39","15:28",1,"ElNido","IslaNatividad","Fished","Mexico",11.1,7.2,11.1,"27.84399",-115.14184,NA,6,"Haliotiscorrugata",7,14,1,25,0009-09-25
"JhonatanCastro","9/25/09",9,25,2009,"14:39","15:28",1,"ElNido","IslaNatividad","Fished","Mexico",11.1,7.2,11.1,"27.84399",-115.14184,NA,6,"Haliotiscorrugata",7,17,1,25,0009-09-25
"JhonatanCastro","9/25/09",9,25,2009,"14:39","15:28",1,"ElNido","IslaNatividad","Fished","Mexico",11.1,7.2,11.1,"27.84399",-115.14184,NA,6,"Haliotiscorrugata",8,12,1,47,0009-09-25
"JhonatanCastro","9/25/09",9,25,2009,"14:39","15:28",1,"ElNido","IslaNatividad","Fished","Mexico",11.1,7.2,11.1,"27.84399",-115.14184,NA,6,"Haliotiscorrugata",8,17,1,47,0009-09-25
"JhonatanCastro","9/25/09",9,25,2009,"14:39","15:28",1,"ElNido","IslaNatividad","Fished","Mexico",11.1,7.2,11.1,"27.84399",-115.14184,NA,6,"Haliotiscorrugata",8,17,1,47,0009-09-25
"JesusFlores","9/24/09",9,24,2009,"12:05","13:21",3,"PiedrasAltas","IslaNatividad","Reserve","Mexico",19,15,18.6,"27.83853",-115.16334,21,8,"Haliotiscorrugata",1,13,1,3,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"12:05","13:21",3,"PiedrasAltas","IslaNatividad","Reserve","Mexico",19,15,18.6,"27.83853",-115.16334,21,8,"Haliotiscorrugata",1,14,1,3,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"12:05","13:21",3,"PiedrasAltas","IslaNatividad","Reserve","Mexico",19,15,18.6,"27.83853",-115.16334,21,8,"Haliotiscorrugata",1,17,1,3,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"12:05","13:21",3,"PiedrasAltas","IslaNatividad","Reserve","Mexico",19,15,18.6,"27.83853",-115.16334,21,8,"Haliotiscorrugata",1,17,1,3,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"12:05","13:21",3,"PiedrasAltas","IslaNatividad","Reserve","Mexico",19,15,18.6,"27.83853",-115.16334,21,8,"Haliotiscorrugata",1,18,1,3,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"12:05","13:21",3,"PiedrasAltas","IslaNatividad","Reserve","Mexico",19,15,18.6,"27.83853",-115.16334,21,8,"Haliotiscorrugata",2,14,1,5,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"12:05","13:21",3,"PiedrasAltas","IslaNatividad","Reserve","Mexico",19,15,18.6,"27.83853",-115.16334,21,8,"Haliotiscorrugata",2,19,1,5,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"12:05","13:21",3,"PiedrasAltas","IslaNatividad","Reserve","Mexico",19,15,18.6,"27.83853",-115.16334,21,8,"Haliotiscorrugata",3,16,1,9,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"12:05","13:21",3,"PiedrasAltas","IslaNatividad","Reserve","Mexico",19,15,18.6,"27.83853",-115.16334,21,8,"Haliotiscorrugata",4,21,1,18,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"12:05","13:21",3,"PiedrasAltas","IslaNatividad","Reserve","Mexico",19,15,18.6,"27.83853",-115.16334,21,8,"Haliotiscorrugata",5,20,1,25,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:09","11:55",2,"PiedrasAltas","IslaNatividad","Reserve","Mexico",15,15,15,"27.84262",-115.16145,21,7,"Haliotiscorrugata",1,20,1,3,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:09","11:55",2,"PiedrasAltas","IslaNatividad","Reserve","Mexico",15,15,15,"27.84262",-115.16145,21,7,"Haliotiscorrugata",2,8,1,6,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:09","11:55",2,"PiedrasAltas","IslaNatividad","Reserve","Mexico",15,15,15,"27.84262",-115.16145,21,7,"Haliotiscorrugata",2,18,1,6,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:09","11:55",2,"PiedrasAltas","IslaNatividad","Reserve","Mexico",15,15,15,"27.84262",-115.16145,21,7,"Haliotiscorrugata",3,21,1,10,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:09","11:55",2,"PiedrasAltas","IslaNatividad","Reserve","Mexico",15,15,15,"27.84262",-115.16145,21,7,"Haliotiscorrugata",4,14,1,13,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:09","11:55",2,"PiedrasAltas","IslaNatividad","Reserve","Mexico",15,15,15,"27.84262",-115.16145,21,7,"Haliotiscorrugata",4,20,1,13,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:09","11:55",2,"PiedrasAltas","IslaNatividad","Reserve","Mexico",15,15,15,"27.84262",-115.16145,21,7,"Haliotiscorrugata",4,21,1,13,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:09","11:55",2,"PiedrasAltas","IslaNatividad","Reserve","Mexico",15,15,15,"27.84262",-115.16145,21,7,"Haliotiscorrugata",5,17,1,16,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:09","11:55",2,"PiedrasAltas","IslaNatividad","Reserve","Mexico",15,15,15,"27.84262",-115.16145,21,7,"Haliotiscorrugata",6,14,1,18,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:09","11:55",2,"PiedrasAltas","IslaNatividad","Reserve","Mexico",15,15,15,"27.84262",-115.16145,21,7,"Haliotiscorrugata",6,16,1,18,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:09","11:55",2,"PiedrasAltas","IslaNatividad","Reserve","Mexico",15,15,15,"27.84262",-115.16145,21,7,"Haliotiscorrugata",7,19,1,21,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:09","11:55",2,"PiedrasAltas","IslaNatividad","Reserve","Mexico",15,15,15,"27.84262",-115.16145,21,7,"Haliotiscorrugata",8,17,1,23,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:09","11:55",2,"PiedrasAltas","IslaNatividad","Reserve","Mexico",15,15,15,"27.84262",-115.16145,21,7,"Haliotiscorrugata",8,20,1,23,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:09","11:55",2,"PiedrasAltas","IslaNatividad","Reserve","Mexico",15,15,15,"27.84262",-115.16145,21,7,"Haliotiscorrugata",9,14,1,29,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotisfulgens",1,18,1,4,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotisfulgens",2,28,1,8,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotisfulgens",3,14,1,10,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotisfulgens",3,18,1,10,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotisfulgens",3,26,1,10,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotisfulgens",4,24,1,14,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotisfulgens",5,21,1,30,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotiscorrugata",1,20,1,4,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotiscorrugata",2,17,1,6,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotiscorrugata",3,17,1,8,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotiscorrugata",4,16,1,10,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotiscorrugata",5,20,1,16,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotiscorrugata",6,15,1,19,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotiscorrugata",6,19,1,19,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotiscorrugata",7,15,1,24,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotiscorrugata",7,17,1,24,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotiscorrugata",7,20,1,24,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotiscorrugata",8,18,1,26,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotiscorrugata",8,20,1,26,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotiscorrugata",8,21,1,26,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotiscorrugata",8,23,1,26,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotiscorrugata",9,20,1,31,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"11:12","11:50",5,"LaPlana","IslaNatividad","Reserve","Mexico",9,7.2,7.2,"27.84851",-115.17353,20,9,"Haliotiscorrugata",10,22,1,34,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"14:57","15:30",6,"LaPlana","IslaNatividad","Reserve","Mexico",6,3,5.9,"27.86067",-115.1666,20,3,"Haliotiscorrugata",1,20,1,1,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"14:57","15:30",6,"LaPlana","IslaNatividad","Reserve","Mexico",6,3,5.9,"27.86067",-115.1666,20,3,"Haliotiscorrugata",1,22,1,1,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"14:57","15:30",6,"LaPlana","IslaNatividad","Reserve","Mexico",6,3,5.9,"27.86067",-115.1666,20,3,"Haliotiscorrugata",2,20,1,2,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"14:57","15:30",6,"LaPlana","IslaNatividad","Reserve","Mexico",6,3,5.9,"27.86067",-115.1666,20,3,"Haliotisfulgens",1,20,1,5,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"14:57","15:30",6,"LaPlana","IslaNatividad","Reserve","Mexico",6,3,5.9,"27.86067",-115.1666,20,3,"Haliotisfulgens",1,21,1,5,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"14:57","15:30",6,"LaPlana","IslaNatividad","Reserve","Mexico",6,3,5.9,"27.86067",-115.1666,20,3,"Haliotisfulgens",1,27,1,5,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"14:57","15:30",6,"LaPlana","IslaNatividad","Reserve","Mexico",6,3,5.9,"27.86067",-115.1666,20,3,"Haliotisfulgens",2,23,1,10,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"14:57","15:30",6,"LaPlana","IslaNatividad","Reserve","Mexico",6,3,5.9,"27.86067",-115.1666,20,3,"Haliotisfulgens",3,20,1,14,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"14:57","15:30",6,"LaPlana","IslaNatividad","Reserve","Mexico",6,3,5.9,"27.86067",-115.1666,20,3,"Haliotisfulgens",3,24,1,14,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"14:57","15:30",6,"LaPlana","IslaNatividad","Reserve","Mexico",6,3,5.9,"27.86067",-115.1666,20,3,"Haliotisfulgens",4,20,1,28,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"14:57","15:30",6,"LaPlana","IslaNatividad","Reserve","Mexico",6,3,5.9,"27.86067",-115.1666,20,3,"Haliotisfulgens",4,21,1,28,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"14:57","15:30",6,"LaPlana","IslaNatividad","Reserve","Mexico",6,3,5.9,"27.86067",-115.1666,20,3,"Haliotisfulgens",4,21,1,28,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"14:57","15:30",6,"LaPlana","IslaNatividad","Reserve","Mexico",6,3,5.9,"27.86067",-115.1666,20,3,"Haliotisfulgens",4,21,1,28,0009-09-24
"JesusFlores","9/24/09",9,24,2009,"14:57","15:30",6,"LaPlana","IslaNatividad","Reserve","Mexico",6,3,5.9,"27.86067",-115.1666,20,3,"Haliotisfulgens",4,22,1,28,0009-09-24
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",1,22,1,2,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",2,21,1,10,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",2,24,1,10,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",3,20,1,14,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",3,23,1,14,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",4,12,1,17,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",4,13,1,17,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",4,14,1,17,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",4,15,1,17,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",4,16,1,17,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",4,19,1,17,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",4,19,1,17,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",4,21,1,17,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",4,23,1,17,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",4,25,1,17,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",5,17,1,27,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",6,20,1,34,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",6,29,1,34,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",7,29,1,36,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",8,12,1,37,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",8,17,1,37,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",9,9,1,38,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",9,23,1,38,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",10,15,1,41,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",10,15,1,41,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",10,16,1,41,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",10,16,1,41,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",10,17,1,41,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",10,18,1,41,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",10,18,1,41,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",10,19,1,41,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",10,20,1,41,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",10,20,1,41,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",10,21,1,41,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",10,21,1,41,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",10,22,1,41,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",10,22,1,41,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotisfulgens",10,23,1,41,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotiscorrugata",1,16,1,1,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotiscorrugata",2,15,1,2,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotiscorrugata",2,16,1,2,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotiscorrugata",2,17,1,2,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotiscorrugata",2,18,1,2,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotiscorrugata",3,16,1,7,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotiscorrugata",3,19,1,7,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotiscorrugata",4,15,1,12,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotiscorrugata",4,20,1,12,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotiscorrugata",5,18,1,15,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotiscorrugata",5,19,1,15,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotiscorrugata",6,17,1,21,0009-09-25
"JesusFlores","9/25/09",9,25,2009,"14:30","15:13",7,"LaPlana","IslaNatividad","Reserve","Mexico",9,6.6,9,"27.84769",-115.1758,20,5,"Haliotiscorrugata",6,20,1,21,0009-09-25
