codigo,observador,fecha,a–o,tiempo inicio,tiempo final,tiempo total,epoca,no. buceo,no. replica,no. transecto,sitio,sitio en extenso,tipo de sitio,prof inicial (ft),prof inicial (m),prof final (ft),prof final (m),prof max (ft),prof max (m),prof X (ft),prof X (m),latitud (N),Longitud (W),temperatura (¡F),temperatura (¡C),visibilidad (m),especie,abundancia total,Distancia,Direccion,Abundancia  NO extrapolada,Observaciones
INLAPL-080809-AZ-3-25-DI,Alberto Zu–iga,8/8/09,2009,13:41,13:55,0:14,2,3,25,25,La Plana/Las Cuevas,"La Plana/Las Cuevas, Isla Natividad Baja California Sur",1,19.8,6,19.14,5.8,19.8,6,19,5.9,27.84989,-115.1628,57.2,14,8,Anthopleura spp,2,n/a,210,,
INLAPL-080809-AZ-3-25-DI,Alberto Zu–iga,8/8/09,2009,13:41,13:55,0:14,2,3,25,25,La Plana/Las Cuevas,"La Plana/Las Cuevas, Isla Natividad Baja California Sur",1,19.8,6,19.14,5.8,19.8,6,19,5.9,27.84989,-115.1628,57.2,14,8,Megastraea undosa,50,n/a,210,,
INLAPL-080809-AZ-3-25-DI,Alberto Zu–iga,8/8/09,2009,13:41,13:55,0:14,2,3,25,25,La Plana/Las Cuevas,"La Plana/Las Cuevas, Isla Natividad Baja California Sur",1,19.8,6,19.14,5.8,19.8,6,19,5.9,27.84989,-115.1628,57.2,14,8,Centrostephanus coronatus,1,n/a,210,,
INLAPL-080809-AZ-3-25-DI,Alberto Zu–iga,8/8/09,2009,13:41,13:55,0:14,2,3,25,25,La Plana/Las Cuevas,"La Plana/Las Cuevas, Isla Natividad Baja California Sur",1,19.8,6,19.14,5.8,19.8,6,19,5.9,27.84989,-115.1628,57.2,14,8,Panulirus interruptus,24,n/a,210,,
INLAPL-080809-AZ-3-25-DI,Alberto Zu–iga,8/8/09,2009,13:41,13:55,0:14,2,3,25,25,La Plana/Las Cuevas,"La Plana/Las Cuevas, Isla Natividad Baja California Sur",1,19.8,6,19.14,5.8,19.8,6,19,5.9,27.84989,-115.1628,57.2,14,8,Megathura crenulata,4,n/a,210,,
INLAPL-080809-SM-3-26-DI,Sergio Mendoza,8/8/09,2009,13:35,13:45,0:10,2,3,26,26,La Plana/Las Cuevas,"La Plana/Las Cuevas, Isla Natividad Baja California Sur",1,17.49,5.3,16.83,5.1,17.49,5.3,17,5.2,27.84989,-115.1628,57.2,14,7,Haliotis corrugata,1,n/a,30,,Fuerte
INLAPL-080809-SM-3-26-DI,Sergio Mendoza,8/8/09,2009,13:35,13:45,0:10,2,3,26,26,La Plana/Las Cuevas,"La Plana/Las Cuevas, Isla Natividad Baja California Sur",1,17.49,5.3,16.83,5.1,17.49,5.3,17,5.2,27.84989,-115.1628,57.2,14,7,Haliotis fulgens,2,n/a,30,,Fuerte
INLAPL-080809-SM-3-26-DI,Sergio Mendoza,8/8/09,2009,13:35,13:45,0:10,2,3,26,26,La Plana/Las Cuevas,"La Plana/Las Cuevas, Isla Natividad Baja California Sur",1,17.49,5.3,16.83,5.1,17.49,5.3,17,5.2,27.84989,-115.1628,57.2,14,7,Megastraea undosa,24,n/a,30,,
INLAPL-080809-SM-3-26-DI,Sergio Mendoza,8/8/09,2009,13:35,13:45,0:10,2,3,26,26,La Plana/Las Cuevas,"La Plana/Las Cuevas, Isla Natividad Baja California Sur",1,17.49,5.3,16.83,5.1,17.49,5.3,17,5.2,27.84989,-115.1628,57.2,14,7,Centrostephanus coronatus,1,n/a,30,,
INLAPL-080809-SM-3-26-DI,Sergio Mendoza,8/8/09,2009,13:35,13:45,0:10,2,3,26,26,La Plana/Las Cuevas,"La Plana/Las Cuevas, Isla Natividad Baja California Sur",1,17.49,5.3,16.83,5.1,17.49,5.3,17,5.2,27.84989,-115.1628,57.2,14,7,Strongylocentrotus purpuratus,1,n/a,30,,
INLAPL-080809-SM-3-26-DI,Sergio Mendoza,8/8/09,2009,13:35,13:45,0:10,2,3,26,26,La Plana/Las Cuevas,"La Plana/Las Cuevas, Isla Natividad Baja California Sur",1,17.49,5.3,16.83,5.1,17.49,5.3,17,5.2,27.84989,-115.1628,57.2,14,7,Panulirus interruptus,16,n/a,30,,
INLAPL-080809-SM-3-26-DI,Sergio Mendoza,8/8/09,2009,13:35,13:45,0:10,2,3,26,26,La Plana/Las Cuevas,"La Plana/Las Cuevas, Isla Natividad Baja California Sur",1,17.49,5.3,16.83,5.1,17.49,5.3,17,5.2,27.84989,-115.1628,57.2,14,7,Megathura crenulata,4,n/a,30,,
INPUPR-060809-AM-1-1-DI,Abraham Mayoral,8/6/09,2009,9:51,9:57,0:06,2,1,1,1,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,52.8,16,55.11,16.7,55.11,16.7,54,16.35,27.89266,-115.19263,57.2,14,8,Haliotis corrugata,2,n/a,220,,Fuerte
INPUPR-060809-AM-1-1-DI,Abraham Mayoral,8/6/09,2009,9:51,9:57,0:06,2,1,1,1,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,52.8,16,55.11,16.7,55.11,16.7,54,16.35,27.89266,-115.19263,57.2,14,8,Muricea californica,2,n/a,220,,
INPUPR-060809-AM-1-1-DI,Abraham Mayoral,8/6/09,2009,9:51,9:57,0:06,2,1,1,1,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,52.8,16,55.11,16.7,55.11,16.7,54,16.35,27.89266,-115.19263,57.2,14,8,Lophogorgia chilensis,3,n/a,220,,
INPUPR-060809-AM-1-1-DI,Abraham Mayoral,8/6/09,2009,9:51,9:57,0:06,2,1,1,1,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,52.8,16,55.11,16.7,55.11,16.7,54,16.35,27.89266,-115.19263,57.2,14,8,Megastraea turbanica,6,n/a,220,,
INPUPR-060809-AM-1-1-DI,Abraham Mayoral,8/6/09,2009,9:51,9:57,0:06,2,1,1,1,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,52.8,16,55.11,16.7,55.11,16.7,54,16.35,27.89266,-115.19263,57.2,14,8,Megastraea undosa,60,25,220,50,
INPUPR-060809-AM-1-1-DI,Abraham Mayoral,8/6/09,2009,9:51,9:57,0:06,2,1,1,1,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,52.8,16,55.11,16.7,55.11,16.7,54,16.35,27.89266,-115.19263,57.2,14,8,Centrostephanus coronatus,5,n/a,220,,
INPUPR-060809-AM-2-2-DI,Abraham Mayoral,8/6/09,2009,11:07,11:13,0:06,2,2,2,2,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,31.68,9.6,33.33,10.1,33.33,10.1,33,9.85,27.88786,-115.19205,59,15,8,Megastraea undosa,35,n/a,90,,
INPUPR-060809-AM-2-2-DI,Abraham Mayoral,8/6/09,2009,11:07,11:13,0:06,2,2,2,2,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,31.68,9.6,33.33,10.1,33.33,10.1,33,9.85,27.88786,-115.19205,59,15,8,Centrostephanus coronatus,1,n/a,90,,
INPUPR-060809-AM-2-2-DI,Abraham Mayoral,8/6/09,2009,11:07,11:13,0:06,2,2,2,2,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,31.68,9.6,33.33,10.1,33.33,10.1,33,9.85,27.88786,-115.19205,59,15,8,Panulirus interruptus,19,n/a,90,,
INPUPR-060809-AZ-1-3-DI,Alberto Zu–iga,8/6/09,2009,9:51,9:58,0:07,2,1,3,3,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,48.84,14.8,53.13,16.1,53.13,16.1,51,15.45,27.89187,-115.19102,57.2,14,6,Haliotis corrugata,1,n/a,270,,Fuerte
INPUPR-060809-AZ-1-3-DI,Alberto Zu–iga,8/6/09,2009,9:51,9:58,0:07,2,1,3,3,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,48.84,14.8,53.13,16.1,53.13,16.1,51,15.45,27.89187,-115.19102,57.2,14,6,Muricea californica,2,n/a,270,,
INPUPR-060809-AZ-1-3-DI,Alberto Zu–iga,8/6/09,2009,9:51,9:58,0:07,2,1,3,3,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,48.84,14.8,53.13,16.1,53.13,16.1,51,15.45,27.89187,-115.19102,57.2,14,6,Lophogorgia chilensis,5,n/a,270,,
INPUPR-060809-AZ-1-3-DI,Alberto Zu–iga,8/6/09,2009,9:51,9:58,0:07,2,1,3,3,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,48.84,14.8,53.13,16.1,53.13,16.1,51,15.45,27.89187,-115.19102,57.2,14,6,Megastraea turbanica,7,n/a,270,,
INPUPR-060809-AZ-1-3-DI,Alberto Zu–iga,8/6/09,2009,9:51,9:58,0:07,2,1,3,3,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,48.84,14.8,53.13,16.1,53.13,16.1,51,15.45,27.89187,-115.19102,57.2,14,6,Megastraea undosa,59,n/a,270,,
INPUPR-060809-AZ-1-3-DI,Alberto Zu–iga,8/6/09,2009,9:51,9:58,0:07,2,1,3,3,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,48.84,14.8,53.13,16.1,53.13,16.1,51,15.45,27.89187,-115.19102,57.2,14,6,Centrostephanus coronatus,17,n/a,270,,
INPUPR-060809-AZ-1-3-DI,Alberto Zu–iga,8/6/09,2009,9:51,9:58,0:07,2,1,3,3,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,48.84,14.8,53.13,16.1,53.13,16.1,51,15.45,27.89187,-115.19102,57.2,14,6,Panulirus interruptus,2,n/a,270,,
INPUPR-060809-AZ-1-3-DI,Alberto Zu–iga,8/6/09,2009,9:51,9:58,0:07,2,1,3,3,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,48.84,14.8,53.13,16.1,53.13,16.1,51,15.45,27.89187,-115.19102,57.2,14,6,Parastichopus parvimensis,1,n/a,270,,
INPUPR-060809-AZ-2-4-DI,Alberto Zu–iga,8/6/09,2009,11:04,11:15,0:11,2,2,4,4,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,32.34,9.8,26.73,8.1,32.34,9.8,30,8.95,27.8873,-115.19095,57.2,14,6,Haliotis corrugata,2,n/a,90,,Fuerte
INPUPR-060809-AZ-2-4-DI,Alberto Zu–iga,8/6/09,2009,11:04,11:15,0:11,2,2,4,4,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,32.34,9.8,26.73,8.1,32.34,9.8,30,8.95,27.8873,-115.19095,57.2,14,6,Crassedoma giganteum,2,n/a,90,,
INPUPR-060809-AZ-2-4-DI,Alberto Zu–iga,8/6/09,2009,11:04,11:15,0:11,2,2,4,4,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,32.34,9.8,26.73,8.1,32.34,9.8,30,8.95,27.8873,-115.19095,57.2,14,6,Anthopleura spp,2,n/a,90,,
INPUPR-060809-AZ-2-4-DI,Alberto Zu–iga,8/6/09,2009,11:04,11:15,0:11,2,2,4,4,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,32.34,9.8,26.73,8.1,32.34,9.8,30,8.95,27.8873,-115.19095,57.2,14,6,Lophogorgia chilensis,1,n/a,90,,
INPUPR-060809-AZ-2-4-DI,Alberto Zu–iga,8/6/09,2009,11:04,11:15,0:11,2,2,4,4,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,32.34,9.8,26.73,8.1,32.34,9.8,30,8.95,27.8873,-115.19095,57.2,14,6,Megastraea undosa,17,n/a,90,,
INPUPR-060809-AZ-2-4-DI,Alberto Zu–iga,8/6/09,2009,11:04,11:15,0:11,2,2,4,4,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,32.34,9.8,26.73,8.1,32.34,9.8,30,8.95,27.8873,-115.19095,57.2,14,6,Panulirus interruptus,39,n/a,90,,
INPUPR-060809-AZ-2-4-DI,Alberto Zu–iga,8/6/09,2009,11:04,11:15,0:11,2,2,4,4,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,32.34,9.8,26.73,8.1,32.34,9.8,30,8.95,27.8873,-115.19095,57.2,14,6,Megathura crenulata,1,n/a,90,,
INPUPR-060809-AG-1-5-DI,Alonso Grosso,8/6/09,2009,9:42,9:47,0:05,2,1,5,5,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.12,16.4,54.12,16.4,54.12,16.4,54,16.4,27.89184,-115.19044,57.2,14,8,Haliotis corrugata,2,n/a,210,,Fuerte
INPUPR-060809-AG-1-5-DI,Alonso Grosso,8/6/09,2009,9:42,9:47,0:05,2,1,5,5,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.12,16.4,54.12,16.4,54.12,16.4,54,16.4,27.89184,-115.19044,57.2,14,8,Muricea californica,2,n/a,210,,
INPUPR-060809-AG-1-5-DI,Alonso Grosso,8/6/09,2009,9:42,9:47,0:05,2,1,5,5,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.12,16.4,54.12,16.4,54.12,16.4,54,16.4,27.89184,-115.19044,57.2,14,8,Megastraea turbanica,6,n/a,210,,
INPUPR-060809-AG-1-5-DI,Alonso Grosso,8/6/09,2009,9:42,9:47,0:05,2,1,5,5,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.12,16.4,54.12,16.4,54.12,16.4,54,16.4,27.89184,-115.19044,57.2,14,8,Megastraea undosa,36,n/a,210,,
INPUPR-060809-AG-1-5-DI,Alonso Grosso,8/6/09,2009,9:42,9:47,0:05,2,1,5,5,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.12,16.4,54.12,16.4,54.12,16.4,54,16.4,27.89184,-115.19044,57.2,14,8,Centrostephanus coronatus,18,n/a,210,,
INPUPR-060809-AG-1-5-DI,Alonso Grosso,8/6/09,2009,9:42,9:47,0:05,2,1,5,5,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.12,16.4,54.12,16.4,54.12,16.4,54,16.4,27.89184,-115.19044,57.2,14,8,Panulirus interruptus,1,n/a,210,,
INPUPR-060809-AG-1-5-DI,Alonso Grosso,8/6/09,2009,9:42,9:47,0:05,2,1,5,5,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.12,16.4,54.12,16.4,54.12,16.4,54,16.4,27.89184,-115.19044,57.2,14,8,Parastichopus parvimensis,2,n/a,210,,
INPUPR-060809-AG-2-6-DI,Alonso Grosso,8/6/09,2009,10:54,11:00,0:06,2,2,6,6,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,28.71,8.7,33,10,33,10,31,9.35,27.88697,-115.19048,59,15,8,Megastraea undosa,12,n/a,210,,
INPUPR-060809-AG-2-6-DI,Alonso Grosso,8/6/09,2009,10:54,11:00,0:06,2,2,6,6,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,28.71,8.7,33,10,33,10,31,9.35,27.88697,-115.19048,59,15,8,Panulirus interruptus,4,n/a,210,,
INPUPR-060809-AG-2-6-DI,Alonso Grosso,8/6/09,2009,10:54,11:00,0:06,2,2,6,6,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,28.71,8.7,33,10,33,10,31,9.35,27.88697,-115.19048,59,15,8,Megathura crenulata,1,n/a,210,,
INPUPR-060809-JC-1-7-DI,Jhonatan Castro,8/6/09,2009,9:46,10:02,0:16,2,1,7,7,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,51.48,15.6,53.46,16.2,53.46,16.2,52,15.9,27.89187,-115.19102,57.2,14,6,Haliotis corrugata,2,n/a,90,,Fuerte
INPUPR-060809-JC-1-7-DI,Jhonatan Castro,8/6/09,2009,9:46,10:02,0:16,2,1,7,7,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,51.48,15.6,53.46,16.2,53.46,16.2,52,15.9,27.89187,-115.19102,57.2,14,6,Crassedoma giganteum,2,n/a,90,,
INPUPR-060809-JC-1-7-DI,Jhonatan Castro,8/6/09,2009,9:46,10:02,0:16,2,1,7,7,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,51.48,15.6,53.46,16.2,53.46,16.2,52,15.9,27.89187,-115.19102,57.2,14,6,Anthopleura spp,3,n/a,90,,
INPUPR-060809-JC-1-7-DI,Jhonatan Castro,8/6/09,2009,9:46,10:02,0:16,2,1,7,7,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,51.48,15.6,53.46,16.2,53.46,16.2,52,15.9,27.89187,-115.19102,57.2,14,6,Muricea californica,13,n/a,90,,
INPUPR-060809-JC-1-7-DI,Jhonatan Castro,8/6/09,2009,9:46,10:02,0:16,2,1,7,7,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,51.48,15.6,53.46,16.2,53.46,16.2,52,15.9,27.89187,-115.19102,57.2,14,6,Kelletia kelletii,3,n/a,90,,
INPUPR-060809-JC-1-7-DI,Jhonatan Castro,8/6/09,2009,9:46,10:02,0:16,2,1,7,7,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,51.48,15.6,53.46,16.2,53.46,16.2,52,15.9,27.89187,-115.19102,57.2,14,6,Megastraea turbanica,13,n/a,90,,
INPUPR-060809-JC-1-7-DI,Jhonatan Castro,8/6/09,2009,9:46,10:02,0:16,2,1,7,7,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,51.48,15.6,53.46,16.2,53.46,16.2,52,15.9,27.89187,-115.19102,57.2,14,6,Megastraea undosa,75,20,90,50,
INPUPR-060809-JC-1-7-DI,Jhonatan Castro,8/6/09,2009,9:46,10:02,0:16,2,1,7,7,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,51.48,15.6,53.46,16.2,53.46,16.2,52,15.9,27.89187,-115.19102,57.2,14,6,Centrostephanus coronatus,51,29,90,50,
INPUPR-060809-JC-1-7-DI,Jhonatan Castro,8/6/09,2009,9:46,10:02,0:16,2,1,7,7,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,51.48,15.6,53.46,16.2,53.46,16.2,52,15.9,27.89187,-115.19102,57.2,14,6,Strongylocentrotus franciscanus,2,n/a,90,,
INPUPR-060809-JC-1-7-DI,Jhonatan Castro,8/6/09,2009,9:46,10:02,0:16,2,1,7,7,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,51.48,15.6,53.46,16.2,53.46,16.2,52,15.9,27.89187,-115.19102,57.2,14,6,Panulirus interruptus,4,n/a,90,,
INPUPR-060809-JC-1-7-DI,Jhonatan Castro,8/6/09,2009,9:46,10:02,0:16,2,1,7,7,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,51.48,15.6,53.46,16.2,53.46,16.2,52,15.9,27.89187,-115.19102,57.2,14,6,Parastichopus parvimensis,2,n/a,90,,
INPUPR-060809-JC-2-8-DI,Jhonatan Castro,8/6/09,2009,11:00,11:10,0:10,2,2,8,8,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,28.05,8.5,28.05,8.5,28.05,8.5,28,8.5,27.8873,-115.19095,59,15,6,Haliotis corrugata,1,n/a,270,,Fuerte
INPUPR-060809-JC-2-8-DI,Jhonatan Castro,8/6/09,2009,11:00,11:10,0:10,2,2,8,8,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,28.05,8.5,28.05,8.5,28.05,8.5,28,8.5,27.8873,-115.19095,59,15,6,Crassedoma giganteum,2,n/a,270,,
INPUPR-060809-JC-2-8-DI,Jhonatan Castro,8/6/09,2009,11:00,11:10,0:10,2,2,8,8,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,28.05,8.5,28.05,8.5,28.05,8.5,28,8.5,27.8873,-115.19095,59,15,6,Kelletia kelletii,3,n/a,270,,
INPUPR-060809-JC-2-8-DI,Jhonatan Castro,8/6/09,2009,11:00,11:10,0:10,2,2,8,8,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,28.05,8.5,28.05,8.5,28.05,8.5,28,8.5,27.8873,-115.19095,59,15,6,Megastraea undosa,30,n/a,270,,
INPUPR-060809-JC-2-8-DI,Jhonatan Castro,8/6/09,2009,11:00,11:10,0:10,2,2,8,8,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,28.05,8.5,28.05,8.5,28.05,8.5,28,8.5,27.8873,-115.19095,59,15,6,Panulirus interruptus,5,n/a,270,,
INPUPR-060809-JC-2-8-DI,Jhonatan Castro,8/6/09,2009,11:00,11:10,0:10,2,2,8,8,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,28.05,8.5,28.05,8.5,28.05,8.5,28,8.5,27.8873,-115.19095,59,15,6,Megathura crenulata,2,n/a,270,,
INPUPR-060809-JC-2-8-DI,Jhonatan Castro,8/6/09,2009,11:00,11:10,0:10,2,2,8,8,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,28.05,8.5,28.05,8.5,28.05,8.5,28,8.5,27.8873,-115.19095,59,15,6,Parastichopus parvimensis,1,n/a,270,,
INPUPR-060809-MR-1-9-DI,Mario Rojo,8/6/09,2009,9:42,9:47,0:05,2,1,9,9,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,64.35,19.5,62.7,19,64.35,19.5,64,19.25,27.89266,-115.19263,59,15,8,Haliotis corrugata,1,n/a,270,,Fuerte
INPUPR-060809-MR-1-9-DI,Mario Rojo,8/6/09,2009,9:42,9:47,0:05,2,1,9,9,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,64.35,19.5,62.7,19,64.35,19.5,64,19.25,27.89266,-115.19263,59,15,8,Haliotis fulgens,1,n/a,270,,Fuerte
INPUPR-060809-MR-1-9-DI,Mario Rojo,8/6/09,2009,9:42,9:47,0:05,2,1,9,9,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,64.35,19.5,62.7,19,64.35,19.5,64,19.25,27.89266,-115.19263,59,15,8,Muricea californica,3,n/a,270,,
INPUPR-060809-MR-1-9-DI,Mario Rojo,8/6/09,2009,9:42,9:47,0:05,2,1,9,9,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,64.35,19.5,62.7,19,64.35,19.5,64,19.25,27.89266,-115.19263,59,15,8,Megastraea undosa,75,20,270,50,
INPUPR-060809-MR-1-9-DI,Mario Rojo,8/6/09,2009,9:42,9:47,0:05,2,1,9,9,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,64.35,19.5,62.7,19,64.35,19.5,64,19.25,27.89266,-115.19263,59,15,8,Centrostephanus coronatus,5,n/a,270,,
INPUPR-060809-MR-1-9-DI,Mario Rojo,8/6/09,2009,9:42,9:47,0:05,2,1,9,9,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,64.35,19.5,62.7,19,64.35,19.5,64,19.25,27.89266,-115.19263,59,15,8,Strongylocentrotus purpuratus,6,n/a,270,,
INPUPR-060809-MR-1-9-DI,Mario Rojo,8/6/09,2009,9:42,9:47,0:05,2,1,9,9,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,64.35,19.5,62.7,19,64.35,19.5,64,19.25,27.89266,-115.19263,59,15,8,Parastichopus parvimensis,4,n/a,270,,
INPUPR-060809-MR-2-10-DI,Mario Rojo,8/6/09,2009,11:01,11:08,0:07,2,2,10,10,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,36.3,11,39.6,12,39.6,12,38,11.5,27.88786,-115.19205,59,15,8,Haliotis fulgens,1,n/a,90,,Fuerte
INPUPR-060809-MR-2-10-DI,Mario Rojo,8/6/09,2009,11:01,11:08,0:07,2,2,10,10,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,36.3,11,39.6,12,39.6,12,38,11.5,27.88786,-115.19205,59,15,8,Muricea californica,1,n/a,90,,
INPUPR-060809-MR-2-10-DI,Mario Rojo,8/6/09,2009,11:01,11:08,0:07,2,2,10,10,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,36.3,11,39.6,12,39.6,12,38,11.5,27.88786,-115.19205,59,15,8,Megastraea turbanica,3,n/a,90,,
INPUPR-060809-MR-2-10-DI,Mario Rojo,8/6/09,2009,11:01,11:08,0:07,2,2,10,10,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,36.3,11,39.6,12,39.6,12,38,11.5,27.88786,-115.19205,59,15,8,Megastraea undosa,25,n/a,90,,
INPUPR-060809-MR-2-10-DI,Mario Rojo,8/6/09,2009,11:01,11:08,0:07,2,2,10,10,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,36.3,11,39.6,12,39.6,12,38,11.5,27.88786,-115.19205,59,15,8,Centrostephanus coronatus,3,n/a,90,,
INPUPR-060809-MR-2-10-DI,Mario Rojo,8/6/09,2009,11:01,11:08,0:07,2,2,10,10,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,36.3,11,39.6,12,39.6,12,38,11.5,27.88786,-115.19205,59,15,8,Strongylocentrotus purpuratus,2,n/a,90,,
INPUPR-060809-MR-2-10-DI,Mario Rojo,8/6/09,2009,11:01,11:08,0:07,2,2,10,10,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,36.3,11,39.6,12,39.6,12,38,11.5,27.88786,-115.19205,59,15,8,Panulirus interruptus,22,n/a,90
INPUPR-060809-MR-2-10-DI,Mario Rojo,8/6/09,2009,11:01,11:08,0:07,2,2,10,10,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,36.3,11,39.6,12,39.6,12,38,11.5,27.88786,-115.19205,59,15,8,Megathura crenulata,4,n/a,90
INPUPR-060809-MR-2-10-DI,Mario Rojo,8/6/09,2009,11:01,11:08,0:07,2,2,10,10,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,36.3,11,39.6,12,39.6,12,38,11.5,27.88786,-115.19205,59,15,8,Parastichopus parvimensis,1,n/a,90
INPUPR-060809-SM-1-11-DI,Sergio Mendoza,8/6/09,2009,9:38,9:44,0:06,2,1,11,11,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.12,16.4,54.12,16.4,54.12,16.4,54,16.4,27.89184,-115.19044,57.2,14,8,Lophogorgia chilensis,5,n/a,90
INPUPR-060809-SM-1-11-DI,Sergio Mendoza,8/6/09,2009,9:38,9:44,0:06,2,1,11,11,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.12,16.4,54.12,16.4,54.12,16.4,54,16.4,27.89184,-115.19044,57.2,14,8,Kelletia kelletii,1,n/a,90
INPUPR-060809-SM-1-11-DI,Sergio Mendoza,8/6/09,2009,9:38,9:44,0:06,2,1,11,11,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.12,16.4,54.12,16.4,54.12,16.4,54,16.4,27.89184,-115.19044,57.2,14,8,Megastraea undosa,28,n/a,90
INPUPR-060809-SM-1-11-DI,Sergio Mendoza,8/6/09,2009,9:38,9:44,0:06,2,1,11,11,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.12,16.4,54.12,16.4,54.12,16.4,54,16.4,27.89184,-115.19044,57.2,14,8,Centrostephanus coronatus,7,n/a,90
INPUPR-060809-SM-1-11-DI,Sergio Mendoza,8/6/09,2009,9:38,9:44,0:06,2,1,11,11,Punta Prieta,"Punta Prieta, Isla Natividad Baja California Sur",1,54.12,16.4,54.12,16.4,54.12,16.4,54,16.4,27.89184,-115.19044,57.2,14,8,Panulirus interruptus,4,n/a,90
