codigo,observador,fecha,a–o,tiempo inicio,tiempo final,tiempo total,epoca,no. buceo,no. replica,no. transecto,sitio,sitio en extenso,tipo de sitio,prof inicial (ft),prof inicial (m),prof final (ft),prof final (m),prof max (ft),prof max (m),prof X (ft),prof X (m),latitud (N),longitud (W),temperatura (¡F),temperatura (¡C),visibilidad (m),especie,abundancia,# guias,Distancia,EXTRAPOLACION,Extrapolaci—n de las guias,Observaciones
INLAPL-140806-AM-1-1-DA,Abraham Mayoral,8/14/06,2006,10:43,10:49,0:06,2,1,1,1,La Plana/Las Cuevas,"La Plana/Las Cuevas, Isla Natividad Baja California Sur",1,40.59,12.3,36.96,11.2,40.59,12.3,n/d,11.75,27.8484,-115.16056,n/d,n/d,6,Coliflor,5,,,,,
INLABA-080809-AM-1-1-DA,Abraham Mayoral,8/8/09,2009,10:31,10:39,0:08,2,1,1,1,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,37.62,11.4,31.35,9.5,37.62,11.4,n/d,10.45,27.89659,-115.20563,68,20,13,Sargazo gigante,1,4,,,
INLABA-080809-AM-1-1-DA,Abraham Mayoral,8/8/09,2009,10:31,10:39,0:08,2,1,1,1,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,37.62,11.4,31.35,9.5,37.62,11.4,n/d,10.45,27.89659,-115.20563,68,20,13,Sargazo gigante,1,3,,,
INLABA-080809-AM-1-1-DA,Abraham Mayoral,8/8/09,2009,10:31,10:39,0:08,2,1,1,1,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,37.62,11.4,31.35,9.5,37.62,11.4,n/d,10.45,27.89659,-115.20563,68,20,13,Sargazo gigante,1,6,,,
INLABA-080809-AM-1-1-DA,Abraham Mayoral,8/8/09,2009,10:31,10:39,0:08,2,1,1,1,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,37.62,11.4,31.35,9.5,37.62,11.4,n/d,10.45,27.89659,-115.20563,68,20,13,Sargazo gigante,1,1,,,
INLABA-080809-AM-1-1-DA,Abraham Mayoral,8/8/09,2009,10:31,10:39,0:08,2,1,1,1,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,37.62,11.4,31.35,9.5,37.62,11.4,n/d,10.45,27.89659,-115.20563,68,20,13,Sargazo gigante,1,17,,,
INLABA-080809-AM-1-1-DA,Abraham Mayoral,8/8/09,2009,10:31,10:39,0:08,2,1,1,1,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,37.62,11.4,31.35,9.5,37.62,11.4,n/d,10.45,27.89659,-115.20563,68,20,13,Sargazo gigante,1,4,,,
INLABA-080809-AM-1-1-DA,Abraham Mayoral,8/8/09,2009,10:31,10:39,0:08,2,1,1,1,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,37.62,11.4,31.35,9.5,37.62,11.4,n/d,10.45,27.89659,-115.20563,68,20,13,Sargazo gigante,1,9,,,
INLABA-080809-AM-1-1-DA,Abraham Mayoral,8/8/09,2009,10:31,10:39,0:08,2,1,1,1,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,37.62,11.4,31.35,9.5,37.62,11.4,n/d,10.45,27.89659,-115.20563,68,20,13,Sargazo gigante,1,19,,,
INLABA-080809-AM-1-1-DA,Abraham Mayoral,8/8/09,2009,10:31,10:39,0:08,2,1,1,1,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,37.62,11.4,31.35,9.5,37.62,11.4,n/d,10.45,27.89659,-115.20563,68,20,13,Sargazo gigante,1,3,,,
INLABA-080809-AM-1-1-DA,Abraham Mayoral,8/8/09,2009,10:31,10:39,0:08,2,1,1,1,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,37.62,11.4,31.35,9.5,37.62,11.4,n/d,10.45,27.89659,-115.20563,68,20,13,Sargazo gigante,1,2,,,
INLABA-080809-AM-1-1-DA,Abraham Mayoral,8/8/09,2009,10:31,10:39,0:08,2,1,1,1,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,37.62,11.4,31.35,9.5,37.62,11.4,n/d,10.45,27.89659,-115.20563,68,20,13,Sargazo gigante,1,4,,,
INLABA-080809-AM-1-1-DA,Abraham Mayoral,8/8/09,2009,10:31,10:39,0:08,2,1,1,1,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,37.62,11.4,31.35,9.5,37.62,11.4,n/d,10.45,27.89659,-115.20563,68,20,13,Sargazo gigante,1,4,,,
INLABA-080809-AM-1-1-DA,Abraham Mayoral,8/8/09,2009,10:31,10:39,0:08,2,1,1,1,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,37.62,11.4,31.35,9.5,37.62,11.4,n/d,10.45,27.89659,-115.20563,68,20,13,Sargazo gigante,1,1,,,
INLABA-080809-AM-1-1-DA,Abraham Mayoral,8/8/09,2009,10:31,10:39,0:08,2,1,1,1,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,37.62,11.4,31.35,9.5,37.62,11.4,n/d,10.45,27.89659,-115.20563,68,20,13,Sargazo gigante,1,6,,,
INLABA-080809-AM-1-1-DA,Abraham Mayoral,8/8/09,2009,10:31,10:39,0:08,2,1,1,1,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,37.62,11.4,31.35,9.5,37.62,11.4,n/d,10.45,27.89659,-115.20563,68,20,13,Sargazo gigante,1,2,,,
INLABA-080809-AM-1-1-DA,Abraham Mayoral,8/8/09,2009,10:31,10:39,0:08,2,1,1,1,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,37.62,11.4,31.35,9.5,37.62,11.4,n/d,10.45,27.89659,-115.20563,68,20,13,Sargazo gigante,1,7,,,
INLABA-080809-AM-1-1-DA,Abraham Mayoral,8/8/09,2009,10:31,10:39,0:08,2,1,1,1,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,37.62,11.4,31.35,9.5,37.62,11.4,n/d,10.45,27.89659,-115.20563,68,20,13,Sargazo gigante,1,16,,,
INLABA-080809-AM-1-1-DA,Abraham Mayoral,8/8/09,2009,10:31,10:39,0:08,2,1,1,1,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,37.62,11.4,31.35,9.5,37.62,11.4,n/d,10.45,27.89659,-115.20563,68,20,13,Sargazo gigante,1,13,,,
INLABA-080809-AM-1-1-DA,Abraham Mayoral,8/8/09,2009,10:31,10:39,0:08,2,1,1,1,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,37.62,11.4,31.35,9.5,37.62,11.4,n/d,10.45,27.89659,-115.20563,68,20,13,Sargazo gigante,1,11,,,
INLABA-080809-AM-1-1-DA,Abraham Mayoral,8/8/09,2009,10:31,10:39,0:08,2,1,1,1,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,37.62,11.4,31.35,9.5,37.62,11.4,n/d,10.45,27.89659,-115.20563,68,20,13,Sargazo gigante,1,16,,,
INLABA-080809-AM-1-1-DA,Abraham Mayoral,8/8/09,2009,10:31,10:39,0:08,2,1,1,1,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,37.62,11.4,31.35,9.5,37.62,11.4,n/d,10.45,27.89659,-115.20563,68,20,13,Sargazo gigante,1,6,,,
INLABA-080809-AM-1-1-DA,Abraham Mayoral,8/8/09,2009,10:31,10:39,0:08,2,1,1,1,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,37.62,11.4,31.35,9.5,37.62,11.4,n/d,10.45,27.89659,-115.20563,68,20,13,Sargazo gigante,1,3,9.3,97,652
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Coliflor,65,n/a,23
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,13,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,4,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,15,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,7,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,4,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,6,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,20,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,10,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,4,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,14,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,3,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,7,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,2,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,22,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,9,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,1,,,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,1,,,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,20,,,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,8,,,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,12,,,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,5,,,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,7,,,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,1,,,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,2,,,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,10,,,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,8,,,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,10,,,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,2,,,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,2,,,
INLABA-080809-MR-1-9-DA,Mario Rojo,8/8/09,2009,10:11,10:26,0:15,2,1,9,9,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,38.28,11.6,42.9,13,42.9,13,n/d,12.3,27.89659,-115.20563,68,20,8,Sargazo gigante,1,9,5,180,1428
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Coliflor,250,n/a,6,,
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,2
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,6
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,9
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,2
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,2
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,6
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,1
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,7
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,2
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,3
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,2
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,12
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,10
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,3
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,6
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,3
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,9,,,
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,2,,,
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,6,,,
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,3,,,
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,2,,,
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,5,,,
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,3,,,
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,6,,,
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,1,,,
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,3,,,
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,3,,,
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,7,,,
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,3,,,
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,1,,,
INLABA-080809-AH-1-2-DA,Arturo Hernandez,8/8/09,2009,10:34,10:41,0:07,2,1,2,2,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,29.7,9,29.7,9,29.7,9,n/d,9,27.89659,-115.20563,68,20,13,Sargazo gigante,1,10,9,103,467
INLABA-100809-AM-1-12-DA,Abraham Mayoral,8/10/09,2009,10:16,10:25,0:09,2,1,12,12,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,50.16,15.2,57.42,17.4,57.42,17.4,n/d,16.3,27.89722,-115.2055,66.2,19,10,Coliflor,150,n/a,10,,
INLABA-100809-AM-1-12-DA,Abraham Mayoral,8/10/09,2009,10:16,10:25,0:09,2,1,12,12,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,50.16,15.2,57.42,17.4,57.42,17.4,n/d,16.3,27.89722,-115.2055,66.2,19,10,Sargazo gigante,1,4,n/a
INLABA-100809-AM-1-12-DA,Abraham Mayoral,8/10/09,2009,10:16,10:25,0:09,2,1,12,12,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,50.16,15.2,57.42,17.4,57.42,17.4,n/d,16.3,27.89722,-115.2055,66.2,19,10,Sargazo gigante,1,8,n/a
INLABA-100809-AM-1-12-DA,Abraham Mayoral,8/10/09,2009,10:16,10:25,0:09,2,1,12,12,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,50.16,15.2,57.42,17.4,57.42,17.4,n/d,16.3,27.89722,-115.2055,66.2,19,10,Sargazo gigante,1,22,n/a
INLABA-100809-AM-1-12-DA,Abraham Mayoral,8/10/09,2009,10:16,10:25,0:09,2,1,12,12,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,50.16,15.2,57.42,17.4,57.42,17.4,n/d,16.3,27.89722,-115.2055,66.2,19,10,Sargazo gigante,1,3,n/a
INLABA-100809-AM-1-12-DA,Abraham Mayoral,8/10/09,2009,10:16,10:25,0:09,2,1,12,12,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,50.16,15.2,57.42,17.4,57.42,17.4,n/d,16.3,27.89722,-115.2055,66.2,19,10,Sargazo gigante,1,2,n/a
INLABA-100809-AM-1-12-DA,Abraham Mayoral,8/10/09,2009,10:16,10:25,0:09,2,1,12,12,La Barrita ,"Barrita, Isla Natividad, Baja California Sur",2,50.16,15.2,57.42,17.4,57.42,17.4,n/d,16.3,27.89722,-115.2055,66.2,19,10,Sargazo gigante,1,1,n/a
