"Observer","Date","Year","TimeInitial","TimeFinal","TransectNumber","Location","Site","Zone","Country","DepthInitial_m","DepthFinal_m","DepthMax_m","MidTransDepth_m","Latitude","Longitude","Temperature_C","Visibility_m","Genusspecies","SizeClass","SexClass","SpeciesPresOutTrans","Present"
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Halichoeressemicintus","5.5","F",NA,1
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Halichoeressemicintus","5.5","F",NA,1
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Halichoeressemicintus","5.5","F",NA,1
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Halichoeressemicintus","5.5","F",NA,1
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Halichoeressemicintus","5.5","F",NA,1
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Halichoeressemicintus","5.5","F",NA,1
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Halichoeressemicintus","5.5","F",NA,1
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Halichoeressemicintus","5.5","F",NA,1
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Halichoeressemicintus","5.5","F",NA,1
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Halichoeressemicintus","5.5","F",NA,1
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Halichoeressemicintus","5.5","F",NA,1
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Halichoeressemicintus","5.5","F",NA,1
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Halichoeressemicintus","5.5","F",NA,1
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Halichoeressemicintus","5.5","F",NA,1
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Halichoeressemicintus","5.5","F",NA,1
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Halichoeressemicintus","5.5","F",NA,1
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Heterodontusfrancisci",NA,NA,NA,0
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Hypsypopsrubicundus",NA,NA,NA,0
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Mycteropercaspp",NA,NA,NA,0
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Ophiodonelongatus",NA,NA,NA,0
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Oxyjuliscalifornica",NA,NA,NA,0
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Paralabraxclathratus","20","",NA,1
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Paralabraxclathratus","9","",NA,1
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Paralabraxclathratus","27.5","",NA,1
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Paralabraxnebulifer",NA,NA,NA,0
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Rhacochilusvacca",NA,NA,NA,0
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Scorpaenichthysmarmoratus",NA,NA,NA,0
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Sebastesauriculatus",NA,NA,NA,0
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Sebastescarnatus",NA,NA,NA,0
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Sebasteschrysomelas",NA,NA,NA,0
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Sebastesflavidus",NA,NA,NA,0
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Sebastesrastrelliger",NA,NA,NA,0
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Sebastesserranoides",NA,NA,NA,0
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Semicossyphuspulcher","35","M",NA,1
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Semicossyphuspulcher","25","F",NA,1
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Squatinacalifornica",NA,NA,NA,0
"Alonso Murillo","7/31/13","2013","1:01","1:06"," 6","LaDulce","IslaNatividad","Fished","Mexico","15","15","15","15","27.89066","-115.1933","18","14","Stereolepisgigas",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Anisotremusdavidsoni",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Caulolatilusprinceps",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Chromispunctipinnis","17.5","",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Chromispunctipinnis","17.5","",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Embioticajacksoni",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Girellanigricans",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Halichoeressemicintus",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Heterodontusfrancisci",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Hypsypopsrubicundus",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Mycteropercaspp",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Ophiodonelongatus",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Oxyjuliscalifornica","12.5","M",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Oxyjuliscalifornica","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Oxyjuliscalifornica","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Oxyjuliscalifornica","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Oxyjuliscalifornica","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Oxyjuliscalifornica","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Oxyjuliscalifornica","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Oxyjuliscalifornica","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Oxyjuliscalifornica","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Oxyjuliscalifornica","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Oxyjuliscalifornica","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Oxyjuliscalifornica","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Oxyjuliscalifornica","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Oxyjuliscalifornica","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Oxyjuliscalifornica","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Oxyjuliscalifornica","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Oxyjuliscalifornica","17.5","M",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Oxyjuliscalifornica","17.5","M",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Oxyjuliscalifornica","17.5","M",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Oxyjuliscalifornica","17.5","M",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Oxyjuliscalifornica","17.5","M",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Oxyjuliscalifornica","17.5","M",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Paralabraxclathratus","32.5","",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Paralabraxclathratus","32.5","",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Paralabraxclathratus","32.5","",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Paralabraxclathratus","32.5","",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Paralabraxclathratus","32.5","",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Paralabraxclathratus","32.5","",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Paralabraxclathratus","32.5","",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Paralabraxclathratus","32.5","",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Paralabraxclathratus","22.5","",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Paralabraxclathratus","22.5","",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Paralabraxclathratus","22.5","",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Paralabraxclathratus","22.5","",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Paralabraxclathratus","17.5","",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Paralabraxclathratus","17.5","",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Paralabraxnebulifer",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Rhacochilusvacca",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Scorpaenichthysmarmoratus",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Sebastesauriculatus",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Sebastescarnatus",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Sebasteschrysomelas",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Sebastesflavidus",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Sebastesrastrelliger",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Sebastesserranoides",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Semicossyphuspulcher","32.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Semicossyphuspulcher","32.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Semicossyphuspulcher","32.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Semicossyphuspulcher","32.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Semicossyphuspulcher","45","M",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Semicossyphuspulcher","45","M",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Semicossyphuspulcher","45","M",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Semicossyphuspulcher","22.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Semicossyphuspulcher","22.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Semicossyphuspulcher","22.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Semicossyphuspulcher","22.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Semicossyphuspulcher","22.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Semicossyphuspulcher","22.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Semicossyphuspulcher","32.5","M",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Semicossyphuspulcher","32.5","M",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Semicossyphuspulcher","32.5","M",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Semicossyphuspulcher","32.5","M",NA,1
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Squatinacalifornica",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","9:01","9:08"," 7","LaDulce","IslaNatividad","Fished","Mexico","13.2","13","13","13.1","27.89078","-115.1933","18","14","Stereolepisgigas",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","1:03","1:10"," 8","LaDulce","IslaNatividad","Fished","Mexico","13.9","14.6","14.6","14.3","27.89066","-115.1896","18","14","Anisotremusdavidsoni",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","1:03","1:10"," 8","LaDulce","IslaNatividad","Fished","Mexico","13.9","14.6","14.6","14.3","27.89066","-115.1896","18","14","Caulolatilusprinceps",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","1:03","1:10"," 8","LaDulce","IslaNatividad","Fished","Mexico","13.9","14.6","14.6","14.3","27.89066","-115.1896","18","14","Chromispunctipinnis",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","1:03","1:10"," 8","LaDulce","IslaNatividad","Fished","Mexico","13.9","14.6","14.6","14.3","27.89066","-115.1896","18","14","Embioticajacksoni",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","1:03","1:10"," 8","LaDulce","IslaNatividad","Fished","Mexico","13.9","14.6","14.6","14.3","27.89066","-115.1896","18","14","Girellanigricans",NA,NA,NA,0
"Alberto Zuniga","7/31/13","2013","1:03","1:10"," 8","LaDulce","IslaNatividad","Fished","Mexico","13.9","14.6","14.6","14.3","27.89066","-115.1896","18","14","Halichoeressemicintus","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","1:03","1:10"," 8","LaDulce","IslaNatividad","Fished","Mexico","13.9","14.6","14.6","14.3","27.89066","-115.1896","18","14","Halichoeressemicintus","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","1:03","1:10"," 8","LaDulce","IslaNatividad","Fished","Mexico","13.9","14.6","14.6","14.3","27.89066","-115.1896","18","14","Halichoeressemicintus","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","1:03","1:10"," 8","LaDulce","IslaNatividad","Fished","Mexico","13.9","14.6","14.6","14.3","27.89066","-115.1896","18","14","Halichoeressemicintus","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","1:03","1:10"," 8","LaDulce","IslaNatividad","Fished","Mexico","13.9","14.6","14.6","14.3","27.89066","-115.1896","18","14","Halichoeressemicintus","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","1:03","1:10"," 8","LaDulce","IslaNatividad","Fished","Mexico","13.9","14.6","14.6","14.3","27.89066","-115.1896","18","14","Halichoeressemicintus","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","1:03","1:10"," 8","LaDulce","IslaNatividad","Fished","Mexico","13.9","14.6","14.6","14.3","27.89066","-115.1896","18","14","Halichoeressemicintus","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","1:03","1:10"," 8","LaDulce","IslaNatividad","Fished","Mexico","13.9","14.6","14.6","14.3","27.89066","-115.1896","18","14","Halichoeressemicintus","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","1:03","1:10"," 8","LaDulce","IslaNatividad","Fished","Mexico","13.9","14.6","14.6","14.3","27.89066","-115.1896","18","14","Halichoeressemicintus","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","1:03","1:10"," 8","LaDulce","IslaNatividad","Fished","Mexico","13.9","14.6","14.6","14.3","27.89066","-115.1896","18","14","Halichoeressemicintus","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","1:03","1:10"," 8","LaDulce","IslaNatividad","Fished","Mexico","13.9","14.6","14.6","14.3","27.89066","-115.1896","18","14","Halichoeressemicintus","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","1:03","1:10"," 8","LaDulce","IslaNatividad","Fished","Mexico","13.9","14.6","14.6","14.3","27.89066","-115.1896","18","14","Halichoeressemicintus","12.5","F",NA,1
"Alberto Zuniga","7/31/13","2013","1:03","1:10"," 8","LaDulce","IslaNatividad","Fished","Mexico","13.9","14.6","14.6","14.3","27.89066","-115.1896","18","14","Halichoeressemicintus","17.5","M",NA,1
"Alberto Zuniga","7/31/13","2013","1:03","1:10"," 8","LaDulce","IslaNatividad","Fished","Mexico","13.9","14.6","14.6","14.3","27.89066","-115.1896","18","14","Halichoeressemicintus","17.5","M",NA,1
"Alberto Zuniga","7/31/13","2013","1:03","1:10"," 8","LaDulce","IslaNatividad","Fished","Mexico","13.9","14.6","14.6","14.3","27.89066","-115.1896","18","14","Halichoeressemicintus","17.5","M",NA,1
"Alberto Zuniga","7/31/13","2013","1:03","1:10"," 8","LaDulce","IslaNatividad","Fished","Mexico","13.9","14.6","14.6","14.3","27.89066","-115.1896","18","14","Halichoeressemicintus","17.5","M",NA,1
