"Observer","Date","Year","TimeInitial","TimeFinal","TransectNumber","Site","Location","Country","Zone","DepthInitial_m","DepthFinal_m","DepthMax_m","MidTransDepth_m","Latitude","Longitude","Temperature_C","Visibility_m","Genusspecies","TotalCounts","Distance","ExtrapolationValue","Status"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Cancersp",0,NA,NA,"NoConcession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Centrostephanuscoronatus",8,NA,NA,"NoConcession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Crassedomagiganteum",7,NA,NA,"NoConcession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Cypraeaspadicea",0,NA,NA,"NoConcession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Haliotiscorrugata",2,NA,NA,"Concession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Haliotiscracherodii",0,NA,NA,"Concession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Haliotisfulgens",0,NA,NA,"Concession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Haliotisrufescens",0,NA,NA,"Concession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Haliotissorenseni",0,NA,NA,"Concession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Kelletiakelletii",0,NA,NA,"NoConcession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Lophogorgiachilensis",0,NA,NA,"NoConcession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Loxorhyncusgrandis",0,NA,NA,"NoConcession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Megastraeaturbanica",4,NA,NA,"Concession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Megastraeaundosa",10,NA,NA,"Concession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Megathuracrenulata",0,NA,NA,"NoConcession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Mesocentrotusfranciscanus",0,NA,NA,"Concession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Muriceasp",5,NA,NA,"NoConcession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Muriceasp",15,NA,NA,"NoConcession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Octopussp",0,NA,NA,"Concession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Panulirusinterruptus",0,NA,NA,"Concession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Parastichopusparvimensis",0,NA,NA,"Concession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Patiriaminiata",0,NA,NA,"NoConcession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Pisastergiganteus",0,NA,NA,"NoConcession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Strongylocentrotuspurpuratus",0,NA,NA,"NoConcession"
"Arturo Hernandez","7/31/13","2013","0:58","1:06","12","IslaNatividad","PuntaPrieta","Mexico","Reserve","20.1","22.7","22.7","21.4","27.89254","-115.1869","18","10","Sunstarsp",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Anemonesp",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Cancersp",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Centrostephanuscoronatus",3,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Crassedomagiganteum",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Cypraeaspadicea",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Haliotiscorrugata",0,NA,NA,"Concession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Haliotiscracherodii",0,NA,NA,"Concession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Haliotisfulgens",0,NA,NA,"Concession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Haliotisrufescens",0,NA,NA,"Concession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Haliotissorenseni",0,NA,NA,"Concession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Kelletiakelletii",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Lophogorgiachilensis",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Loxorhyncusgrandis",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Megastraeaturbanica",13,NA,NA,"Concession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Megastraeaundosa",2,NA,NA,"Concession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Megathuracrenulata",1,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Mesocentrotusfranciscanus",0,NA,NA,"Concession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Muriceasp",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Octopussp",0,NA,NA,"Concession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Panulirusinterruptus",7,NA,NA,"Concession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Parastichopusparvimensis",0,NA,NA,"Concession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Patiriaminiata",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Pisastergiganteus",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Strongylocentrotuspurpuratus",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","9:13","9:20","13","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.6"," 8","10.6","9.3","27.88756","-115.1919","18"," 8","Sunstarsp",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Anemonesp",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Cancersp",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Centrostephanuscoronatus",3,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Crassedomagiganteum",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Cypraeaspadicea",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Haliotiscorrugata",2,NA,NA,"Concession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Haliotiscracherodii",0,NA,NA,"Concession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Haliotisfulgens",0,NA,NA,"Concession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Haliotisrufescens",0,NA,NA,"Concession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Haliotissorenseni",0,NA,NA,"Concession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Kelletiakelletii",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Lophogorgiachilensis",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Loxorhyncusgrandis",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Megastraeaturbanica",17,NA,NA,"Concession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Megastraeaundosa",6,NA,NA,"Concession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Megathuracrenulata",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Mesocentrotusfranciscanus",0,NA,NA,"Concession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Muriceasp",6,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Muriceasp",7,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Octopussp",0,NA,NA,"Concession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Panulirusinterruptus",2,NA,NA,"Concession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Parastichopusparvimensis",0,NA,NA,"Concession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Patiriaminiata",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Pisastergiganteus",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Strongylocentrotuspurpuratus",0,NA,NA,"NoConcession"
"Antonio Pantoja","7/31/13","2013","1:08","1:16","14","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.7","9.9","10.7","10.3","27..88762","-115.1906","18"," 8","Sunstarsp",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Anemonesp",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Cancersp",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Centrostephanuscoronatus",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Crassedomagiganteum",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Cypraeaspadicea",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Haliotiscorrugata",0,NA,NA,"Concession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Haliotiscracherodii",0,NA,NA,"Concession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Haliotisfulgens",0,NA,NA,"Concession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Haliotisrufescens",0,NA,NA,"Concession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Haliotissorenseni",0,NA,NA,"Concession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Kelletiakelletii",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Lophogorgiachilensis",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Loxorhyncusgrandis",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Megastraeaturbanica",2,NA,NA,"Concession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Megastraeaundosa",20,NA,NA,"Concession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Megathuracrenulata",1,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Mesocentrotusfranciscanus",0,NA,NA,"Concession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Muriceasp",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Octopussp",0,NA,NA,"Concession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Panulirusinterruptus",0,NA,NA,"Concession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Parastichopusparvimensis",0,NA,NA,"Concession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Patiriaminiata",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Pisastergiganteus",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Strongylocentrotuspurpuratus",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","10:10","10:17","15","IslaNatividad","PuntaPrieta","Mexico","Reserve","10.3","10.3","10.3","10.3","27.88756","-115.1919","18"," 7","Sunstarsp",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","1:08","1:14","16","IslaNatividad","PuntaPrieta","Mexico","Reserve","12","12.3","12.3","12.15","27.88762","-115.1905","18"," 7","Anemonesp",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","1:08","1:14","16","IslaNatividad","PuntaPrieta","Mexico","Reserve","12","12.3","12.3","12.15","27.88762","-115.1905","18"," 7","Cancersp",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","1:08","1:14","16","IslaNatividad","PuntaPrieta","Mexico","Reserve","12","12.3","12.3","12.15","27.88762","-115.1905","18"," 7","Centrostephanuscoronatus",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","1:08","1:14","16","IslaNatividad","PuntaPrieta","Mexico","Reserve","12","12.3","12.3","12.15","27.88762","-115.1905","18"," 7","Crassedomagiganteum",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","1:08","1:14","16","IslaNatividad","PuntaPrieta","Mexico","Reserve","12","12.3","12.3","12.15","27.88762","-115.1905","18"," 7","Cypraeaspadicea",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","1:08","1:14","16","IslaNatividad","PuntaPrieta","Mexico","Reserve","12","12.3","12.3","12.15","27.88762","-115.1905","18"," 7","Haliotiscorrugata",0,NA,NA,"Concession"
"Ulises Yepiz","7/31/13","2013","1:08","1:14","16","IslaNatividad","PuntaPrieta","Mexico","Reserve","12","12.3","12.3","12.15","27.88762","-115.1905","18"," 7","Haliotiscracherodii",0,NA,NA,"Concession"
"Ulises Yepiz","7/31/13","2013","1:08","1:14","16","IslaNatividad","PuntaPrieta","Mexico","Reserve","12","12.3","12.3","12.15","27.88762","-115.1905","18"," 7","Haliotisfulgens",0,NA,NA,"Concession"
"Ulises Yepiz","7/31/13","2013","1:08","1:14","16","IslaNatividad","PuntaPrieta","Mexico","Reserve","12","12.3","12.3","12.15","27.88762","-115.1905","18"," 7","Haliotisrufescens",0,NA,NA,"Concession"
"Ulises Yepiz","7/31/13","2013","1:08","1:14","16","IslaNatividad","PuntaPrieta","Mexico","Reserve","12","12.3","12.3","12.15","27.88762","-115.1905","18"," 7","Haliotissorenseni",0,NA,NA,"Concession"
"Ulises Yepiz","7/31/13","2013","1:08","1:14","16","IslaNatividad","PuntaPrieta","Mexico","Reserve","12","12.3","12.3","12.15","27.88762","-115.1905","18"," 7","Kelletiakelletii",1,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","1:08","1:14","16","IslaNatividad","PuntaPrieta","Mexico","Reserve","12","12.3","12.3","12.15","27.88762","-115.1905","18"," 7","Lophogorgiachilensis",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","1:08","1:14","16","IslaNatividad","PuntaPrieta","Mexico","Reserve","12","12.3","12.3","12.15","27.88762","-115.1905","18"," 7","Loxorhyncusgrandis",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","1:08","1:14","16","IslaNatividad","PuntaPrieta","Mexico","Reserve","12","12.3","12.3","12.15","27.88762","-115.1905","18"," 7","Megastraeaturbanica",0,NA,NA,"Concession"
"Ulises Yepiz","7/31/13","2013","1:08","1:14","16","IslaNatividad","PuntaPrieta","Mexico","Reserve","12","12.3","12.3","12.15","27.88762","-115.1905","18"," 7","Megastraeaundosa",37,NA,NA,"Concession"
"Ulises Yepiz","7/31/13","2013","1:08","1:14","16","IslaNatividad","PuntaPrieta","Mexico","Reserve","12","12.3","12.3","12.15","27.88762","-115.1905","18"," 7","Megathuracrenulata",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","1:08","1:14","16","IslaNatividad","PuntaPrieta","Mexico","Reserve","12","12.3","12.3","12.15","27.88762","-115.1905","18"," 7","Mesocentrotusfranciscanus",0,NA,NA,"Concession"
"Ulises Yepiz","7/31/13","2013","1:08","1:14","16","IslaNatividad","PuntaPrieta","Mexico","Reserve","12","12.3","12.3","12.15","27.88762","-115.1905","18"," 7","Muriceasp",0,NA,NA,"NoConcession"
"Ulises Yepiz","7/31/13","2013","1:08","1:14","16","IslaNatividad","PuntaPrieta","Mexico","Reserve","12","12.3","12.3","12.15","27.88762","-115.1905","18"," 7","Octopussp",0,NA,NA,"Concession"
